M = 0  out of  250
M = 25  out of  250
M = 50  out of  250
M = 75  out of  250
M = 100  out of  250
M = 125  out of  250
M = 150  out of  250
M = 175  out of  250
M = 200  out of  250
M = 225  out of  250
         4493559 function calls (4487363 primitive calls) in 61.601 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 geo.py:337(HammerTransform)
        1    0.000    0.000    0.000    0.000 text.py:1667(OffsetFrom)
        1    0.000    0.000    0.000    0.000 _datasource.py:504(Repository)
        1    0.000    0.000    0.000    0.000 __init__.py:2196(Button)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4154(__ilshift__)
        1    0.000    0.000    0.000    0.000 __init__.py:1562(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 legend_handler.py:393(__init__)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:116(TimerTk)
        1    0.000    0.000    0.000    0.000 ticker.py:1245(Locator)
        1    0.000    0.000    0.000    0.000 geo.py:306(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 shape_base.py:364(_Recurser)
        1    0.000    0.000    0.000    0.000 scale.py:572(<listcomp>)
        1    0.000    0.000    0.000    0.000 colors.py:584(LinearSegmentedColormap)
        1    0.000    0.000    0.000    0.000 mathtext.py:1871(GlueSpec)
        2    0.000    0.000    0.000    0.000 rcsetup.py:332(<listcomp>)
        1    0.000    0.000    0.000    0.000 mathtext.py:163(MathtextBackendAgg)
       32    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        4    0.000    0.000    0.000    0.000 rcsetup.py:429(validate_aspect)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:1076(ConfigureSubplotsTk)
        1    0.000    0.000    0.000    0.000 extras.py:1494(__init__)
        1    0.000    0.000    0.000    0.000 streamplot.py:279(Grid)
        1    0.000    0.000    0.000    0.000 tz.py:768(tzrange)
        1    0.000    0.000    0.000    0.000 patches.py:1405(Ellipse)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3042(<genexpr>)
        1    0.000    0.000    0.000    0.000 sre_parse.py:855(addgroup)
        1    0.000    0.000    0.000    0.000 backend_tools.py:391(ToolFullScreen)
        1    0.000    0.000    0.000    0.000 threading.py:355(notify_all)
        1    0.000    0.000    0.000    0.000 commondialog.py:13(Dialog)
        1    0.000    0.000    0.000    0.000 units.py:75(ConversionInterface)
        1    0.000    0.000    0.000    0.000 dates.py:1498(DateConverter)
        1    0.000    0.000    0.000    0.000 widgets.py:138(Button)
        1    0.000    0.000    0.000    0.000 request.py:1165(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 string.py:77(Template)
        1    0.000    0.000    0.006    0.006 mathtext.py:2764(<lambda>)
        1    0.000    0.000    0.000    0.000 nosetester.py:110(NoseTester)
        1    0.000    0.000    0.000    0.000 win.py:40(tzres)
        1    0.000    0.000    0.000    0.000 string.py:174(Formatter)
        1    0.000    0.000    0.000    0.000 mathtext.py:109(MathtextBackend)
        1    0.000    0.000    0.000    0.000 backend_tools.py:569(ToolBack)
        1    0.000    0.000    0.000    0.000 dis.py:405(Bytecode)
        1    0.000    0.000    0.000    0.000 scale.py:176(LogScale)
        1    0.000    0.000    0.000    0.000 cbook.py:336(_BoundMethodProxy)
        1    0.000    0.000    0.000    0.000 tokenize.py:224(Untokenizer)
        2    0.000    0.000    0.000    0.000 legend_handler.py:220(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:250(Formatter)
        1    0.000    0.000    0.000    0.000 core.py:906(_DomainGreaterEqual)
        1    0.000    0.000    0.000    0.000 __init__.py:748(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 utils.py:1890(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 argparse.py:1718(<listcomp>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:706(TextArea)
        1    0.000    0.000    0.000    0.000 request.py:592(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 data.py:144(_minmax_mixin)
        2    0.000    0.000    0.000    0.000 getlimits.py:100(_str_xmax)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1600(DraggableBase)
        1    0.000    0.000    0.000    0.000 texmanager.py:161(<listcomp>)
        1    0.000    0.000    0.000    0.000 patches.py:1169(FancyArrow)
        1    0.000    0.000    0.000    0.000 extras.py:1453(MAxisConcatenator)
        3    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 dates.py:155(_UTC)
        1    0.000    0.000    0.000    0.000 request.py:850(HTTPPasswordMgrWithPriorAuth)
        1    0.000    0.000    0.000    0.000 memmap.py:20(memmap)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 geo.py:334(HammerAxes)
        2    0.000    0.000    0.000    0.000 sre_parse.py:92(checkgroup)
        1    0.000    0.000    0.000    0.000 case.py:44(_Outcome)
        1    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 backend_tools.py:441(ToolViewsPositions)
        1    0.000    0.000    0.000    0.000 _common.py:6(weekday)
        1    0.000    0.000    0.000    0.000 trirefine.py:51(UniformTriRefiner)
        3    0.000    0.000    0.000    0.000 core.py:835(__init__)
        1    0.000    0.000    0.000    0.000 cbook.py:663(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:203(_DummyAxis)
        1    0.000    0.000    0.000    0.000 parser.py:486(__init__)
        1    0.000    0.000    0.000    0.000 _version.py:18(NumpyVersion)
        1    0.000    0.000    0.000    0.000 geo.py:417(MollweideTransform)
        1    0.000    0.000    0.000    0.000 patches.py:1860(_Style)
        1    0.000    0.000    0.031    0.031 core.py:155(load_base_library)
        1    0.000    0.000    0.000    0.000 dates.py:1116(YearLocator)
        1    0.000    0.000    0.000    0.000 cbook.py:2710(Locked)
        3    0.000    0.000    0.000    0.000 gettext.py:611(gettext)
        1    0.000    0.000    0.000    0.000 image.py:712(AxesImage)
        1    0.000    0.000    0.000    0.000 backend_tools.py:338(ToolEnableAllNavigation)
        1    0.000    0.000    0.000    0.000 __init__.py:281(__init__)
        4    0.000    0.000    0.000    0.000 mixins.py:55(_unary_method)
        4    0.000    0.000    0.000    0.000 pyparsing.py:292(__init__)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1256(OffsetImage)
        1    0.000    0.000    0.000    0.000 __init__.py:296(set_fileo)
        4    0.000    0.000    0.000    0.000 six.py:67(_add_doc)
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
        1    0.000    0.000    0.000    0.000 cbook.py:974(Null)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
       16    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 colors.py:402(Colormap)
        1    0.000    0.000    0.000    0.000 figure.py:159(SubplotParams)
        2    0.000    0.000    0.000    0.000 _version.py:78(_compare_version)
        1    0.000    0.000    0.000    0.000 patches.py:3193(_Base)
        1    0.000    0.000    0.000    0.000 tempfile.py:777(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 __init__.py:2107(BaseWidget)
        1    0.000    0.000    0.000    0.000 geo.py:517(LambertTransform)
        1    0.000    0.000    0.000    0.000 records.py:298(recarray)
        1    0.000    0.000    0.000    0.000 runner.py:120(TextTestRunner)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3693(ParseElementEnhance)
        1    0.000    0.000    0.000    0.000 __init__.py:113(get_projection_names)
        1    0.000    0.000    0.000    0.000 _internal.py:200(dummy_ctype)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2144(IPv6Network)
        1    0.000    0.000    0.000    0.000 request.py:1379(FileHandler)
        1    0.000    0.000    0.000    0.000 widgets.py:2057(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:921(Cursor)
        1    0.000    0.000    0.000    0.000 _datasource.py:74(__init__)
        3    0.000    0.000    0.000    0.000 datetime.py:1838(_create)
        1    0.000    0.000    0.000    0.000 colors.py:969(SymLogNorm)
        1    0.000    0.000    0.000    0.000 transforms.py:2606(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 parser.py:1187(_result)
        1    0.000    0.000    0.000    0.000 backend_tools.py:578(ToolForward)
        1    0.000    0.000    0.000    0.000 csv.py:164(Sniffer)
        1    0.000    0.000    0.000    0.000 core.py:1001(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4119(Forward)
        1    0.000    0.000    0.000    0.000 geo.py:478(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 gridspec.py:386(SubplotSpec)
        1    0.000    0.000    0.000    0.000 mathtext.py:1952(Kern)
        1    0.000    0.000    0.000    0.000 tokenize.py:98(TokenInfo)
        1    0.000    0.000    0.000    0.000 gridspec.py:191(GridSpec)
        1    0.000    0.000    0.000    0.000 utils.py:1589(WarningMessage)
        1    0.000    0.000    0.000    0.000 datetime.py:513(__neg__)
        1    0.000    0.000    0.000    0.000 __init__.py:1423(get_backend)
        1    0.000    0.000    0.000    0.000 gzip.py:375(_GzipReader)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3129(__init__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4274(postParse)
        1    0.000    0.000    0.000    0.000 csv.py:22(Dialect)
        1    0.000    0.000    0.001    0.001 argparse.py:1725(parse_args)
        1    0.000    0.000    0.000    0.000 ticker.py:229(TickHelper)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3024(White)
        1    0.000    0.000    0.000    0.000 argparse.py:1717(_get_positional_actions)
        1    0.000    0.000    0.000    0.000 ntpath.py:45(normcase)
        1    0.000    0.000    0.000    0.000 pprint.py:72(_safe_key)
        1    0.000    0.000    0.000    0.000 mathtext.py:368(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 _version.py:151(__ge__)
        1    0.000    0.000    0.000    0.000 axis.py:488(YTick)
        1    0.000    0.000    0.000    0.000 widgets.py:772(SubplotTool)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1028(_DOF_estimator)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1511(MouseEvent)
        1    0.000    0.000    0.000    0.000 case.py:221(_AssertWarnsContext)
        1    0.000    0.000    0.000    0.000 threading.py:237(__enter__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:486(ndenumerate)
        1    0.000    0.000    0.000    0.000 gzip.py:69(_PaddedFile)
        1    0.000    0.000    0.000    0.000 parser.py:72(HeaderParser)
        1    0.000    0.000    0.000    0.000 version.py:31(Version)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 dviread.py:655(PsfontsMap)
        1    0.000    0.000    0.000    0.000 tz.py:276(_ttinfo)
        1    0.000    0.000    0.000    0.000 case.py:1395(_SubTest)
        1    0.000    0.000    0.000    0.000 case.py:278(_CapturingHandler)
        1    0.000    0.000    0.000    0.000 _version.py:136(__lt__)
        1    0.000    0.000    0.000    0.000 patches.py:2706(_Base)
        1    0.000    0.000    0.000    0.000 threading.py:485(Event)
        1    0.000    0.000    0.000    0.000 geo.py:572(InvertedLambertTransform)
        1    0.000    0.000    0.000    0.000 legend_handler.py:289(HandlerRegularPolyCollection)
        5    0.000    0.000    0.000    0.000 datetime.py:292(_check_tzinfo_arg)
        2    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 collections.py:1539(CircleCollection)
        1    0.000    0.000    0.000    0.000 rrule.py:1289(_genitem)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:495(AddressList)
        1    0.000    0.000    0.000    0.000 argparse.py:2073(<listcomp>)
        1    0.000    0.000    0.000    0.000 datetime.py:935(tzinfo)
        1    0.000    0.000    0.000    0.000 blocking_input.py:299(BlockingContourLabeler)
        1    0.000    0.000    0.000    0.000 widgets.py:27(LockDraw)
        1    0.000    0.000    0.000    0.000 offsetbox.py:873(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 legend_handler.py:45(HandlerBase)
        1    0.000    0.000    0.000    0.000 getlimits.py:305(finfo)
        2    0.000    0.000    0.000    0.000 pathlib.py:48(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:1649(PatchCollection)
        1    0.000    0.000    0.000    0.000 __init__.py:1056(_StderrHandler)
        1    0.000    0.000    0.000    0.000 pickle.py:183(_Framer)
        1    0.000    0.000    0.000    0.000 parse.py:174(_NetlocResultMixinStr)
        2    0.000    0.000    0.000    0.000 getlimits.py:92(_str_epsneg)
        1    0.000    0.000    0.000    0.000 request.py:1303(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 parser.py:17(Parser)
        1    0.000    0.000    0.000    0.000 contract.py:496(ContractExpression)
        2    0.000    0.000    0.000    0.000 os.py:776(<lambda>)
        1    0.000    0.000    0.000    0.000 machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 request.py:1288(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 difflib.py:751(Differ)
        1    0.000    0.000    0.000    0.000 mathtext.py:554(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 polar.py:116(InvertedPolarTransform)
        1    0.000    0.000    0.000    0.000 ticker.py:1440(LinearLocator)
        1    0.000    0.000    0.000    0.000 streamplot.py:219(DomainMap)
        1    0.000    0.000    0.000    0.000 sputils.py:254(IndexMixin)
        1    0.000    0.000    0.000    0.000 index_tricks.py:536(ndindex)
        1    0.000    0.000    0.000    0.000 geo.py:379(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 patches.py:3683(BracketA)
        1    0.000    0.000    0.000    0.000 parse.py:204(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 __init__.py:226(_releaseLock)
        1    0.000    0.000    0.000    0.000 selectors.py:205(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 backend_tools.py:421(ToolYScale)
        1    0.000    0.000    0.000    0.000 decoder.py:253(JSONDecoder)
        1    0.000    0.000    0.000    0.000 dates.py:705(rrulewrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:416(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 __init__.py:2826(Radiobutton)
        1    0.000    0.000    0.000    0.000 threading.py:85(_RLock)
        1    0.000    0.000    0.000    0.000 patches.py:896(PathPatch)
        1    0.000    0.000    0.000    0.000 transforms.py:2498(BboxTransform)
        1    0.000    0.000    0.000    0.000 core.py:2400(_MaskedPrintOption)
